# Started logging at 2018-11-29T11:47:27.051759
time, face index, event
0, -1, wait
# Started logging at 2018-11-29T11:48:08.185427
# Started logging at 2018-11-29T11:48:08.185427
time, face index, event
time, face index, event
26, 25, with_face_lookup
26, 25, with_face_lookup
26, 2, with_face_lookup
26, 2, with_face_lookup
26, 2, with_face_lookup
26, 2, with_face_lookup
26, 2, with_face_lookup
26, 2, with_face_lookup
26, 26, with_face_lookup
26, 26, with_face_lookup
26, 26, with_face_lookup
26, 26, with_face_lookup
26, 26, with_face_lookup
26, 26, with_face_lookup
26, 20, with_face_lookup
26, 20, with_face_lookup
26, 20, with_face_lookup
26, 20, with_face_lookup
26, 20, with_face_lookup
26, 20, with_face_lookup
26, 10, with_face_lookup
26, 10, with_face_lookup
26, 10, with_face_lookup
26, 10, with_face_lookup
26, 10, with_face_lookup
26, 10, with_face_lookup
26, 12, with_face_lookup
26, 12, with_face_lookup
26, 12, with_face_lookup
26, 12, with_face_lookup
26, 12, with_face_lookup
26, 12, with_face_lookup
26, 40, with_face_lookup
26, 40, with_face_lookup
26, 40, with_face_lookup
26, 40, with_face_lookup
26, 40, with_face_lookup
26, 40, with_face_lookup
26, 21, with_face_lookup
26, 21, with_face_lookup
26, 21, with_face_lookup
26, 21, with_face_lookup
26, 21, with_face_lookup
26, 21, with_face_lookup
26, 102, with_face_lookup
26, 102, with_face_lookup
26, 102, with_face_lookup
26, 102, with_face_lookup
26, 102, with_face_lookup
26, 102, with_face_lookup
26, 146, with_face_lookup
26, 146, with_face_lookup
26, 146, with_face_lookup
26, 146, with_face_lookup
26, 146, with_face_lookup
26, 146, with_face_lookup
27, 40, with_face_lookup
27, 40, with_face_lookup
27, 40, with_face_lookup
27, 40, with_face_lookup
27, 40, with_face_lookup
27, 40, with_face_lookup
27, 103, with_face_lookup
27, 103, with_face_lookup
27, 103, with_face_lookup
27, 103, with_face_lookup
27, 103, with_face_lookup
27, 103, with_face_lookup
27, 25, with_face_lookup
27, 25, with_face_lookup
27, 25, with_face_lookup
27, 25, with_face_lookup
27, 25, with_face_lookup
27, 25, with_face_lookup
27, 12, with_face_lookup
27, 12, with_face_lookup
27, 12, with_face_lookup
27, 12, with_face_lookup
27, 12, with_face_lookup
27, 12, with_face_lookup
27, 20, with_face_lookup
27, 20, with_face_lookup
27, 20, with_face_lookup
27, 20, with_face_lookup
27, 20, with_face_lookup
27, 20, with_face_lookup
27, 26, with_face_lookup
27, 26, with_face_lookup
27, 26, with_face_lookup
27, 26, with_face_lookup
27, 26, with_face_lookup
27, 26, with_face_lookup
27, 2, with_face_lookup
27, 2, with_face_lookup
27, 2, with_face_lookup
27, 2, with_face_lookup
27, 2, with_face_lookup
27, 2, with_face_lookup
27, 147, with_face_lookup
27, 147, with_face_lookup
27, 147, with_face_lookup
27, 147, with_face_lookup
27, 147, with_face_lookup
27, 147, with_face_lookup
27, 24, with_face_lookup
27, 24, with_face_lookup
27, 24, with_face_lookup
27, 24, with_face_lookup
27, 24, with_face_lookup
27, 24, with_face_lookup
27, 22, with_face_lookup
27, 22, with_face_lookup
27, 22, with_face_lookup
27, 22, with_face_lookup
27, 22, with_face_lookup
27, 22, with_face_lookup
27, 102, with_face_lookup
27, 102, with_face_lookup
27, 102, with_face_lookup
27, 102, with_face_lookup
27, 102, with_face_lookup
27, 102, with_face_lookup
27, 83, with_face_lookup
27, 83, with_face_lookup
27, 83, with_face_lookup
27, 83, with_face_lookup
27, 83, with_face_lookup
27, 83, with_face_lookup
27, 11, with_face_lookup
27, 11, with_face_lookup
27, 11, with_face_lookup
27, 11, with_face_lookup
27, 11, with_face_lookup
27, 11, with_face_lookup
27, 10, with_face_lookup
27, 10, with_face_lookup
27, 10, with_face_lookup
27, 10, with_face_lookup
27, 10, with_face_lookup
27, 10, with_face_lookup
27, 146, with_face_lookup
27, 146, with_face_lookup
27, 146, with_face_lookup
27, 146, with_face_lookup
27, 146, with_face_lookup
27, 146, with_face_lookup
27, 21, with_face_lookup
27, 21, with_face_lookup
27, 21, with_face_lookup
27, 21, with_face_lookup
27, 21, with_face_lookup
27, 21, with_face_lookup
27, 145, with_face_lookup
27, 145, with_face_lookup
27, 145, with_face_lookup
27, 145, with_face_lookup
27, 145, with_face_lookup
27, 145, with_face_lookup
27, 167, with_face_lookup
27, 167, with_face_lookup
27, 167, with_face_lookup
27, 167, with_face_lookup
27, 167, with_face_lookup
27, 167, with_face_lookup
28, 102, with_face_lookup
28, 102, with_face_lookup
28, 102, with_face_lookup
28, 102, with_face_lookup
28, 102, with_face_lookup
28, 102, with_face_lookup
28, 24, with_face_lookup
28, 24, with_face_lookup
28, 24, with_face_lookup
28, 24, with_face_lookup
28, 24, with_face_lookup
28, 24, with_face_lookup
28, 22, with_face_lookup
28, 22, with_face_lookup
28, 22, with_face_lookup
28, 22, with_face_lookup
28, 22, with_face_lookup
28, 22, with_face_lookup
28, 2, with_face_lookup
28, 2, with_face_lookup
28, 2, with_face_lookup
28, 2, with_face_lookup
28, 2, with_face_lookup
28, 2, with_face_lookup
28, 12, with_face_lookup
28, 12, with_face_lookup
28, 12, with_face_lookup
28, 12, with_face_lookup
28, 12, with_face_lookup
28, 12, with_face_lookup
28, 11, with_face_lookup
28, 11, with_face_lookup
28, 11, with_face_lookup
28, 11, with_face_lookup
28, 11, with_face_lookup
28, 11, with_face_lookup
28, 146, with_face_lookup
28, 146, with_face_lookup
28, 146, with_face_lookup
28, 146, with_face_lookup
28, 146, with_face_lookup
28, 146, with_face_lookup
28, 147, with_face_lookup
28, 147, with_face_lookup
28, 147, with_face_lookup
28, 147, with_face_lookup
28, 147, with_face_lookup
28, 147, with_face_lookup
28, 25, with_face_lookup
28, 25, with_face_lookup
28, 25, with_face_lookup
28, 25, with_face_lookup
28, 25, with_face_lookup
28, 25, with_face_lookup
28, 40, with_face_lookup
28, 40, with_face_lookup
28, 40, with_face_lookup
28, 40, with_face_lookup
28, 40, with_face_lookup
28, 40, with_face_lookup
28, 167, with_face_lookup
28, 167, with_face_lookup
28, 167, with_face_lookup
28, 167, with_face_lookup
28, 167, with_face_lookup
28, 167, with_face_lookup
28, 21, with_face_lookup
28, 21, with_face_lookup
28, 21, with_face_lookup
28, 21, with_face_lookup
28, 21, with_face_lookup
28, 21, with_face_lookup
28, 145, with_face_lookup
28, 145, with_face_lookup
28, 145, with_face_lookup
28, 145, with_face_lookup
28, 145, with_face_lookup
28, 145, with_face_lookup
28, 83, with_face_lookup
28, 83, with_face_lookup
28, 83, with_face_lookup
28, 83, with_face_lookup
28, 83, with_face_lookup
28, 83, with_face_lookup
28, 26, with_face_lookup
28, 26, with_face_lookup
28, 26, with_face_lookup
28, 26, with_face_lookup
28, 26, with_face_lookup
28, 26, with_face_lookup
28, 103, with_face_lookup
28, 103, with_face_lookup
28, 103, with_face_lookup
28, 103, with_face_lookup
28, 103, with_face_lookup
28, 103, with_face_lookup
28, 10, with_face_lookup
28, 10, with_face_lookup
28, 10, with_face_lookup
28, 10, with_face_lookup
28, 10, with_face_lookup
28, 10, with_face_lookup
28, 20, with_face_lookup
28, 20, with_face_lookup
28, 20, with_face_lookup
28, 20, with_face_lookup
28, 20, with_face_lookup
28, 20, with_face_lookup
29, 26, with_face_lookup
29, 26, with_face_lookup
29, 26, with_face_lookup
29, 26, with_face_lookup
29, 26, with_face_lookup
29, 26, with_face_lookup
29, 102, with_face_lookup
29, 102, with_face_lookup
29, 102, with_face_lookup
29, 102, with_face_lookup
29, 102, with_face_lookup
29, 102, with_face_lookup
29, 147, with_face_lookup
29, 147, with_face_lookup
29, 147, with_face_lookup
29, 147, with_face_lookup
29, 147, with_face_lookup
29, 147, with_face_lookup
29, 11, with_face_lookup
29, 11, with_face_lookup
29, 11, with_face_lookup
29, 11, with_face_lookup
29, 11, with_face_lookup
29, 11, with_face_lookup
29, 24, with_face_lookup
29, 24, with_face_lookup
29, 24, with_face_lookup
29, 24, with_face_lookup
29, 24, with_face_lookup
29, 24, with_face_lookup
29, 83, with_face_lookup
29, 83, with_face_lookup
29, 83, with_face_lookup
29, 83, with_face_lookup
29, 83, with_face_lookup
29, 83, with_face_lookup
29, 20, with_face_lookup
29, 20, with_face_lookup
29, 20, with_face_lookup
29, 20, with_face_lookup
29, 20, with_face_lookup
29, 20, with_face_lookup
29, 146, with_face_lookup
29, 146, with_face_lookup
29, 146, with_face_lookup
29, 146, with_face_lookup
29, 146, with_face_lookup
29, 146, with_face_lookup
29, 10, with_face_lookup
29, 10, with_face_lookup
29, 10, with_face_lookup
29, 10, with_face_lookup
29, 10, with_face_lookup
29, 10, with_face_lookup
29, 2, with_face_lookup
29, 2, with_face_lookup
29, 2, with_face_lookup
29, 2, with_face_lookup
29, 2, with_face_lookup
29, 2, with_face_lookup
29, 21, with_face_lookup
29, 21, with_face_lookup
29, 21, with_face_lookup
29, 21, with_face_lookup
29, 21, with_face_lookup
29, 21, with_face_lookup
29, 25, with_face_lookup
29, 25, with_face_lookup
29, 25, with_face_lookup
29, 25, with_face_lookup
29, 25, with_face_lookup
29, 25, with_face_lookup
29, 167, with_face_lookup
29, 167, with_face_lookup
29, 167, with_face_lookup
29, 167, with_face_lookup
29, 167, with_face_lookup
29, 167, with_face_lookup
29, 103, with_face_lookup
29, 103, with_face_lookup
29, 103, with_face_lookup
29, 103, with_face_lookup
29, 103, with_face_lookup
29, 103, with_face_lookup
29, 12, with_face_lookup
29, 12, with_face_lookup
29, 12, with_face_lookup
29, 12, with_face_lookup
29, 12, with_face_lookup
29, 12, with_face_lookup
29, 22, with_face_lookup
29, 22, with_face_lookup
29, 22, with_face_lookup
29, 22, with_face_lookup
29, 22, with_face_lookup
29, 22, with_face_lookup
29, 40, with_face_lookup
29, 40, with_face_lookup
29, 40, with_face_lookup
29, 40, with_face_lookup
29, 40, with_face_lookup
29, 40, with_face_lookup
29, 145, with_face_lookup
29, 145, with_face_lookup
29, 145, with_face_lookup
29, 145, with_face_lookup
29, 145, with_face_lookup
29, 145, with_face_lookup
30, 83, with_face_lookup
30, 83, with_face_lookup
30, 83, with_face_lookup
30, 83, with_face_lookup
30, 83, with_face_lookup
30, 83, with_face_lookup
30, 20, with_face_lookup
30, 20, with_face_lookup
30, 20, with_face_lookup
30, 20, with_face_lookup
30, 20, with_face_lookup
30, 20, with_face_lookup
30, 146, with_face_lookup
30, 146, with_face_lookup
30, 146, with_face_lookup
30, 146, with_face_lookup
30, 146, with_face_lookup
30, 146, with_face_lookup
30, 102, with_face_lookup
30, 102, with_face_lookup
30, 102, with_face_lookup
30, 102, with_face_lookup
30, 102, with_face_lookup
30, 102, with_face_lookup
30, 10, with_face_lookup
30, 10, with_face_lookup
30, 10, with_face_lookup
30, 10, with_face_lookup
30, 10, with_face_lookup
30, 10, with_face_lookup
30, 11, with_face_lookup
30, 11, with_face_lookup
30, 11, with_face_lookup
30, 11, with_face_lookup
30, 11, with_face_lookup
30, 11, with_face_lookup
30, 24, with_face_lookup
30, 24, with_face_lookup
30, 24, with_face_lookup
30, 24, with_face_lookup
30, 24, with_face_lookup
30, 24, with_face_lookup
30, 40, with_face_lookup
30, 40, with_face_lookup
30, 40, with_face_lookup
30, 40, with_face_lookup
30, 40, with_face_lookup
30, 40, with_face_lookup
30, 25, with_face_lookup
30, 25, with_face_lookup
30, 25, with_face_lookup
30, 25, with_face_lookup
30, 25, with_face_lookup
30, 25, with_face_lookup
30, 145, with_face_lookup
30, 145, with_face_lookup
30, 145, with_face_lookup
30, 145, with_face_lookup
30, 145, with_face_lookup
30, 145, with_face_lookup
30, 21, with_face_lookup
30, 21, with_face_lookup
30, 21, with_face_lookup
30, 21, with_face_lookup
30, 21, with_face_lookup
30, 21, with_face_lookup
30, 12, with_face_lookup
30, 12, with_face_lookup
30, 12, with_face_lookup
30, 12, with_face_lookup
30, 12, with_face_lookup
30, 12, with_face_lookup
30, 147, with_face_lookup
30, 147, with_face_lookup
30, 147, with_face_lookup
30, 147, with_face_lookup
30, 147, with_face_lookup
30, 147, with_face_lookup
30, 22, with_face_lookup
30, 22, with_face_lookup
30, 22, with_face_lookup
30, 22, with_face_lookup
30, 22, with_face_lookup
30, 22, with_face_lookup
30, 167, with_face_lookup
30, 167, with_face_lookup
30, 167, with_face_lookup
30, 167, with_face_lookup
30, 167, with_face_lookup
30, 167, with_face_lookup
30, 26, with_face_lookup
30, 26, with_face_lookup
30, 26, with_face_lookup
30, 26, with_face_lookup
30, 26, with_face_lookup
30, 26, with_face_lookup
30, 103, with_face_lookup
30, 103, with_face_lookup
30, 103, with_face_lookup
30, 103, with_face_lookup
30, 103, with_face_lookup
30, 103, with_face_lookup
30, 2, with_face_lookup
30, 2, with_face_lookup
30, 2, with_face_lookup
30, 2, with_face_lookup
30, 2, with_face_lookup
30, 2, with_face_lookup
31, 145, with_face_lookup
31, 145, with_face_lookup
31, 145, with_face_lookup
31, 145, with_face_lookup
31, 145, with_face_lookup
31, 145, with_face_lookup
31, 12, with_face_lookup
31, 12, with_face_lookup
31, 12, with_face_lookup
31, 12, with_face_lookup
31, 12, with_face_lookup
31, 12, with_face_lookup
31, 26, with_face_lookup
31, 26, with_face_lookup
31, 26, with_face_lookup
31, 26, with_face_lookup
31, 26, with_face_lookup
31, 26, with_face_lookup
31, 83, with_face_lookup
31, 83, with_face_lookup
31, 83, with_face_lookup
31, 83, with_face_lookup
31, 83, with_face_lookup
31, 83, with_face_lookup
31, 10, with_face_lookup
31, 10, with_face_lookup
31, 10, with_face_lookup
31, 10, with_face_lookup
31, 10, with_face_lookup
31, 10, with_face_lookup
31, 20, with_face_lookup
31, 20, with_face_lookup
31, 20, with_face_lookup
31, 20, with_face_lookup
31, 20, with_face_lookup
31, 20, with_face_lookup
31, 11, with_face_lookup
31, 11, with_face_lookup
31, 11, with_face_lookup
31, 11, with_face_lookup
31, 11, with_face_lookup
31, 11, with_face_lookup
31, 25, with_face_lookup
31, 25, with_face_lookup
31, 25, with_face_lookup
31, 25, with_face_lookup
31, 25, with_face_lookup
31, 25, with_face_lookup
31, 40, with_face_lookup
31, 40, with_face_lookup
31, 40, with_face_lookup
31, 40, with_face_lookup
31, 40, with_face_lookup
31, 40, with_face_lookup
31, 21, with_face_lookup
31, 21, with_face_lookup
31, 21, with_face_lookup
31, 21, with_face_lookup
31, 21, with_face_lookup
31, 21, with_face_lookup
31, 2, with_face_lookup
31, 2, with_face_lookup
31, 2, with_face_lookup
31, 2, with_face_lookup
31, 2, with_face_lookup
31, 2, with_face_lookup
31, 102, with_face_lookup
31, 102, with_face_lookup
31, 102, with_face_lookup
31, 102, with_face_lookup
31, 102, with_face_lookup
31, 102, with_face_lookup
31, 22, with_face_lookup
31, 22, with_face_lookup
31, 22, with_face_lookup
31, 22, with_face_lookup
31, 22, with_face_lookup
31, 22, with_face_lookup
31, 167, with_face_lookup
31, 167, with_face_lookup
31, 167, with_face_lookup
31, 167, with_face_lookup
31, 167, with_face_lookup
31, 167, with_face_lookup
31, 103, with_face_lookup
31, 103, with_face_lookup
31, 103, with_face_lookup
31, 103, with_face_lookup
31, 103, with_face_lookup
31, 103, with_face_lookup
31, 147, with_face_lookup
31, 147, with_face_lookup
31, 147, with_face_lookup
31, 147, with_face_lookup
31, 147, with_face_lookup
31, 147, with_face_lookup
31, 24, with_face_lookup
31, 24, with_face_lookup
31, 24, with_face_lookup
31, 24, with_face_lookup
31, 24, with_face_lookup
31, 24, with_face_lookup
31, 146, with_face_lookup
31, 146, with_face_lookup
31, 146, with_face_lookup
31, 146, with_face_lookup
31, 146, with_face_lookup
31, 146, with_face_lookup
32, 83, with_face_lookup
32, 83, with_face_lookup
32, 83, with_face_lookup
32, 83, with_face_lookup
32, 83, with_face_lookup
32, 83, with_face_lookup
32, 103, with_face_lookup
32, 103, with_face_lookup
32, 103, with_face_lookup
32, 103, with_face_lookup
32, 103, with_face_lookup
32, 103, with_face_lookup
32, 12, with_face_lookup
32, 12, with_face_lookup
32, 12, with_face_lookup
32, 12, with_face_lookup
32, 12, with_face_lookup
32, 12, with_face_lookup
32, 147, with_face_lookup
32, 147, with_face_lookup
32, 147, with_face_lookup
32, 147, with_face_lookup
32, 147, with_face_lookup
32, 147, with_face_lookup
32, 24, with_face_lookup
32, 24, with_face_lookup
32, 24, with_face_lookup
32, 24, with_face_lookup
32, 24, with_face_lookup
32, 24, with_face_lookup
32, 102, with_face_lookup
32, 102, with_face_lookup
32, 102, with_face_lookup
32, 102, with_face_lookup
32, 102, with_face_lookup
32, 102, with_face_lookup
32, 22, with_face_lookup
32, 22, with_face_lookup
32, 22, with_face_lookup
32, 22, with_face_lookup
32, 22, with_face_lookup
32, 22, with_face_lookup
32, 11, with_face_lookup
32, 11, with_face_lookup
32, 11, with_face_lookup
32, 11, with_face_lookup
32, 11, with_face_lookup
32, 11, with_face_lookup
32, 25, with_face_lookup
32, 25, with_face_lookup
32, 25, with_face_lookup
32, 25, with_face_lookup
32, 25, with_face_lookup
32, 25, with_face_lookup
32, 167, with_face_lookup
32, 167, with_face_lookup
32, 167, with_face_lookup
32, 167, with_face_lookup
32, 167, with_face_lookup
32, 167, with_face_lookup
32, 10, with_face_lookup
32, 10, with_face_lookup
32, 10, with_face_lookup
32, 10, with_face_lookup
32, 10, with_face_lookup
32, 10, with_face_lookup
32, 146, with_face_lookup
32, 146, with_face_lookup
32, 146, with_face_lookup
32, 146, with_face_lookup
32, 146, with_face_lookup
32, 146, with_face_lookup
32, 2, with_face_lookup
32, 2, with_face_lookup
32, 2, with_face_lookup
32, 2, with_face_lookup
32, 2, with_face_lookup
32, 2, with_face_lookup
32, 26, with_face_lookup
32, 26, with_face_lookup
32, 26, with_face_lookup
32, 26, with_face_lookup
32, 26, with_face_lookup
32, 26, with_face_lookup
32, 20, with_face_lookup
32, 20, with_face_lookup
32, 20, with_face_lookup
32, 20, with_face_lookup
32, 20, with_face_lookup
32, 20, with_face_lookup
32, 145, with_face_lookup
32, 145, with_face_lookup
32, 145, with_face_lookup
32, 145, with_face_lookup
32, 145, with_face_lookup
32, 145, with_face_lookup
32, 21, with_face_lookup
32, 21, with_face_lookup
32, 21, with_face_lookup
32, 21, with_face_lookup
32, 21, with_face_lookup
32, 21, with_face_lookup
32, 40, with_face_lookup
32, 40, with_face_lookup
32, 40, with_face_lookup
32, 40, with_face_lookup
32, 40, with_face_lookup
32, 40, with_face_lookup
33, 167, with_face_lookup
33, 167, with_face_lookup
33, 167, with_face_lookup
33, 167, with_face_lookup
33, 167, with_face_lookup
33, 167, with_face_lookup
33, 20, with_face_lookup
33, 20, with_face_lookup
33, 20, with_face_lookup
33, 20, with_face_lookup
33, 20, with_face_lookup
33, 20, with_face_lookup
33, 22, with_face_lookup
33, 22, with_face_lookup
33, 22, with_face_lookup
33, 22, with_face_lookup
33, 22, with_face_lookup
33, 22, with_face_lookup
33, 10, with_face_lookup
33, 10, with_face_lookup
33, 10, with_face_lookup
33, 10, with_face_lookup
33, 10, with_face_lookup
33, 10, with_face_lookup
33, 21, with_face_lookup
33, 21, with_face_lookup
33, 21, with_face_lookup
33, 21, with_face_lookup
33, 21, with_face_lookup
33, 21, with_face_lookup
33, 103, with_face_lookup
33, 103, with_face_lookup
33, 103, with_face_lookup
33, 103, with_face_lookup
33, 103, with_face_lookup
33, 103, with_face_lookup
33, 40, with_face_lookup
33, 40, with_face_lookup
33, 40, with_face_lookup
33, 40, with_face_lookup
33, 40, with_face_lookup
33, 40, with_face_lookup
33, 24, with_face_lookup
33, 24, with_face_lookup
33, 24, with_face_lookup
33, 24, with_face_lookup
33, 24, with_face_lookup
33, 24, with_face_lookup
33, 12, with_face_lookup
33, 12, with_face_lookup
33, 12, with_face_lookup
33, 12, with_face_lookup
33, 12, with_face_lookup
33, 12, with_face_lookup
33, 26, with_face_lookup
33, 26, with_face_lookup
33, 26, with_face_lookup
33, 26, with_face_lookup
33, 26, with_face_lookup
33, 26, with_face_lookup
33, 2, with_face_lookup
33, 2, with_face_lookup
33, 2, with_face_lookup
33, 2, with_face_lookup
33, 2, with_face_lookup
33, 2, with_face_lookup
33, 11, with_face_lookup
33, 11, with_face_lookup
33, 11, with_face_lookup
33, 11, with_face_lookup
33, 11, with_face_lookup
33, 11, with_face_lookup
33, 83, with_face_lookup
33, 83, with_face_lookup
33, 83, with_face_lookup
33, 83, with_face_lookup
33, 83, with_face_lookup
33, 83, with_face_lookup
33, 147, with_face_lookup
33, 147, with_face_lookup
33, 147, with_face_lookup
33, 147, with_face_lookup
33, 147, with_face_lookup
33, 147, with_face_lookup
33, 145, with_face_lookup
33, 145, with_face_lookup
33, 145, with_face_lookup
33, 145, with_face_lookup
33, 145, with_face_lookup
33, 145, with_face_lookup
33, 146, with_face_lookup
33, 146, with_face_lookup
33, 146, with_face_lookup
33, 146, with_face_lookup
33, 146, with_face_lookup
33, 146, with_face_lookup
33, 102, with_face_lookup
33, 102, with_face_lookup
33, 102, with_face_lookup
33, 102, with_face_lookup
33, 102, with_face_lookup
33, 102, with_face_lookup
33, 25, with_face_lookup
33, 25, with_face_lookup
33, 25, with_face_lookup
33, 25, with_face_lookup
33, 25, with_face_lookup
33, 25, with_face_lookup
34, 83, with_face_lookup
34, 83, with_face_lookup
34, 83, with_face_lookup
34, 83, with_face_lookup
34, 83, with_face_lookup
34, 83, with_face_lookup
34, 2, with_face_lookup
34, 2, with_face_lookup
34, 2, with_face_lookup
34, 2, with_face_lookup
34, 2, with_face_lookup
34, 2, with_face_lookup
34, 40, with_face_lookup
34, 40, with_face_lookup
34, 40, with_face_lookup
34, 40, with_face_lookup
34, 40, with_face_lookup
34, 40, with_face_lookup
34, 26, with_face_lookup
34, 26, with_face_lookup
34, 26, with_face_lookup
34, 26, with_face_lookup
34, 26, with_face_lookup
34, 26, with_face_lookup
34, 22, with_face_lookup
34, 22, with_face_lookup
34, 22, with_face_lookup
34, 22, with_face_lookup
34, 22, with_face_lookup
34, 22, with_face_lookup
34, 103, with_face_lookup
34, 103, with_face_lookup
34, 103, with_face_lookup
34, 103, with_face_lookup
34, 103, with_face_lookup
34, 103, with_face_lookup
34, 10, with_face_lookup
34, 10, with_face_lookup
34, 10, with_face_lookup
34, 10, with_face_lookup
34, 10, with_face_lookup
34, 10, with_face_lookup
34, 21, with_face_lookup
34, 21, with_face_lookup
34, 21, with_face_lookup
34, 21, with_face_lookup
34, 21, with_face_lookup
34, 21, with_face_lookup
34, 102, with_face_lookup
34, 102, with_face_lookup
34, 102, with_face_lookup
34, 102, with_face_lookup
34, 102, with_face_lookup
34, 102, with_face_lookup
34, 167, with_face_lookup
34, 167, with_face_lookup
34, 167, with_face_lookup
34, 167, with_face_lookup
34, 167, with_face_lookup
34, 167, with_face_lookup
34, 24, with_face_lookup
34, 24, with_face_lookup
34, 24, with_face_lookup
34, 24, with_face_lookup
34, 24, with_face_lookup
34, 24, with_face_lookup
34, 146, with_face_lookup
34, 146, with_face_lookup
34, 146, with_face_lookup
34, 146, with_face_lookup
34, 146, with_face_lookup
34, 146, with_face_lookup
34, 20, with_face_lookup
34, 20, with_face_lookup
34, 20, with_face_lookup
34, 20, with_face_lookup
34, 20, with_face_lookup
34, 20, with_face_lookup
34, 11, with_face_lookup
34, 11, with_face_lookup
34, 11, with_face_lookup
34, 11, with_face_lookup
34, 11, with_face_lookup
34, 11, with_face_lookup
34, 147, with_face_lookup
34, 147, with_face_lookup
34, 147, with_face_lookup
34, 147, with_face_lookup
34, 147, with_face_lookup
34, 147, with_face_lookup
34, 12, with_face_lookup
34, 12, with_face_lookup
34, 12, with_face_lookup
34, 12, with_face_lookup
34, 12, with_face_lookup
34, 12, with_face_lookup
34, 145, with_face_lookup
34, 145, with_face_lookup
34, 145, with_face_lookup
34, 145, with_face_lookup
34, 145, with_face_lookup
34, 145, with_face_lookup
34, 25, with_face_lookup
34, 25, with_face_lookup
34, 25, with_face_lookup
34, 25, with_face_lookup
34, 25, with_face_lookup
34, 25, with_face_lookup
35, 145, with_face_lookup
35, 145, with_face_lookup
35, 145, with_face_lookup
35, 145, with_face_lookup
35, 145, with_face_lookup
35, 145, with_face_lookup
35, 11, with_face_lookup
35, 11, with_face_lookup
35, 11, with_face_lookup
35, 11, with_face_lookup
35, 11, with_face_lookup
35, 11, with_face_lookup
35, 21, with_face_lookup
35, 21, with_face_lookup
35, 21, with_face_lookup
35, 21, with_face_lookup
35, 21, with_face_lookup
35, 21, with_face_lookup
35, 40, with_face_lookup
35, 40, with_face_lookup
35, 40, with_face_lookup
35, 40, with_face_lookup
35, 40, with_face_lookup
35, 40, with_face_lookup
35, 102, with_face_lookup
35, 102, with_face_lookup
35, 102, with_face_lookup
35, 102, with_face_lookup
35, 102, with_face_lookup
35, 102, with_face_lookup
35, 26, with_face_lookup
35, 26, with_face_lookup
35, 26, with_face_lookup
35, 26, with_face_lookup
35, 26, with_face_lookup
35, 26, with_face_lookup
35, 25, with_face_lookup
35, 25, with_face_lookup
35, 25, with_face_lookup
35, 25, with_face_lookup
35, 25, with_face_lookup
35, 25, with_face_lookup
35, 2, with_face_lookup
35, 2, with_face_lookup
35, 2, with_face_lookup
35, 2, with_face_lookup
35, 2, with_face_lookup
35, 2, with_face_lookup
35, 20, with_face_lookup
35, 20, with_face_lookup
35, 20, with_face_lookup
35, 20, with_face_lookup
35, 20, with_face_lookup
35, 20, with_face_lookup
35, 12, with_face_lookup
35, 12, with_face_lookup
35, 12, with_face_lookup
35, 12, with_face_lookup
35, 12, with_face_lookup
35, 12, with_face_lookup
35, 167, with_face_lookup
35, 167, with_face_lookup
35, 167, with_face_lookup
35, 167, with_face_lookup
35, 167, with_face_lookup
35, 167, with_face_lookup
35, 22, with_face_lookup
35, 22, with_face_lookup
35, 22, with_face_lookup
35, 22, with_face_lookup
35, 22, with_face_lookup
35, 22, with_face_lookup
35, 10, with_face_lookup
35, 10, with_face_lookup
35, 10, with_face_lookup
35, 10, with_face_lookup
35, 10, with_face_lookup
35, 10, with_face_lookup
35, 103, with_face_lookup
35, 103, with_face_lookup
35, 103, with_face_lookup
35, 103, with_face_lookup
35, 103, with_face_lookup
35, 103, with_face_lookup
35, 147, with_face_lookup
35, 147, with_face_lookup
35, 147, with_face_lookup
35, 147, with_face_lookup
35, 147, with_face_lookup
35, 147, with_face_lookup
35, 24, with_face_lookup
35, 24, with_face_lookup
35, 24, with_face_lookup
35, 24, with_face_lookup
35, 24, with_face_lookup
35, 24, with_face_lookup
35, 83, with_face_lookup
35, 83, with_face_lookup
35, 83, with_face_lookup
35, 83, with_face_lookup
35, 83, with_face_lookup
35, 83, with_face_lookup
35, 146, with_face_lookup
35, 146, with_face_lookup
35, 146, with_face_lookup
35, 146, with_face_lookup
35, 146, with_face_lookup
35, 146, with_face_lookup
36, 25, with_face_lookup
36, 25, with_face_lookup
36, 25, with_face_lookup
36, 25, with_face_lookup
36, 25, with_face_lookup
36, 25, with_face_lookup
36, 26, with_face_lookup
36, 26, with_face_lookup
36, 26, with_face_lookup
36, 26, with_face_lookup
36, 26, with_face_lookup
36, 26, with_face_lookup
36, 102, with_face_lookup
36, 102, with_face_lookup
36, 102, with_face_lookup
36, 102, with_face_lookup
36, 102, with_face_lookup
36, 102, with_face_lookup
36, 22, with_face_lookup
36, 22, with_face_lookup
36, 22, with_face_lookup
36, 22, with_face_lookup
36, 22, with_face_lookup
36, 22, with_face_lookup
36, 40, with_face_lookup
36, 40, with_face_lookup
36, 40, with_face_lookup
36, 40, with_face_lookup
36, 40, with_face_lookup
36, 40, with_face_lookup
36, 145, with_face_lookup
36, 145, with_face_lookup
36, 145, with_face_lookup
36, 145, with_face_lookup
36, 145, with_face_lookup
36, 145, with_face_lookup
36, 146, with_face_lookup
36, 146, with_face_lookup
36, 146, with_face_lookup
36, 146, with_face_lookup
36, 146, with_face_lookup
